Sample_date,Sample_Time,DateTime, Station, Layer,Salinity_ppt,pH,DO_mg/L,Turb_NTU,Chl_ug/L,T_Fahr,
9/3/2021,2:30:0,09/03/21 02:30, Patapsco River  - Aquarium East Surface,S,8.26,7.23,1.7,5.86,1.42,79.5938,
9/3/2021,2:45:0,09/03/21 02:45, Patapsco River  - Aquarium East Surface,S,8.25,7.22,1.74,5.98,1.3,79.5344,
9/3/2021,3:0:0,09/03/21 03:00, Patapsco River  - Aquarium East Surface,S,8.26,7.21,1.45,6.1,1.39,79.4894,
9/3/2021,3:15:0,09/03/21 03:15, Patapsco River  - Aquarium East Surface,S,8.23,7.2,1.43,6.16,1.26,79.3724,
9/3/2021,3:30:0,09/03/21 03:30, Patapsco River  - Aquarium East Surface,S,8.24,7.21,1.44,6.68,1.39,79.3742,
9/3/2021,3:45:0,09/03/21 03:45, Patapsco River  - Aquarium East Surface,S,8.27,7.22,1.52,5.99,1.37,79.1546,
9/3/2021,4:0:0,09/03/21 04:00, Patapsco River  - Aquarium East Surface,S,8.2,7.22,1.78,5.91,1.38,78.9332,
9/3/2021,4:15:0,09/03/21 04:15, Patapsco River  - Aquarium East Surface,S,8.28,7.2,1.64,6.19,1.44,79.178,
9/3/2021,4:30:0,09/03/21 04:30, Patapsco River  - Aquarium East Surface,S,8.23,7.2,1.42,5.75,1.59,78.9908,
9/3/2021,4:45:0,09/03/21 04:45, Patapsco River  - Aquarium East Surface,S,8.26,7.2,1.37,5.52,1.68,79.0754,
9/3/2021,5:0:0,09/03/21 05:00, Patapsco River  - Aquarium East Surface,S,8.25,7.2,1.44,6.08,1.48,78.9836,
9/3/2021,5:15:0,09/03/21 05:15, Patapsco River  - Aquarium East Surface,S,8.23,7.21,1.51,5.6,1.65,78.9062,
9/3/2021,5:30:0,09/03/21 05:30, Patapsco River  - Aquarium East Surface,S,8.27,7.2,1.58,5.66,1.55,79.007,
9/3/2021,5:45:0,09/03/21 05:45, Patapsco River  - Aquarium East Surface,S,8.35,7.2,1.69,5.2,1.48,79.214,
9/3/2021,6:0:0,09/03/21 06:00, Patapsco River  - Aquarium East Surface,S,8.39,7.19,1.51,5.68,1.73,79.2716,
9/3/2021,6:15:0,09/03/21 06:15, Patapsco River  - Aquarium East Surface,S,8.36,7.17,1.03,5.99,1.65,79.151,
9/3/2021,6:30:0,09/03/21 06:30, Patapsco River  - Aquarium East Surface,S,8.37,7.17,1.2,5.88,1.58,79.1762,
9/3/2021,6:45:0,09/03/21 06:45, Patapsco River  - Aquarium East Surface,S,8.32,7.18,0.65,6.02,1.57,79.0808,
9/3/2021,7:0:0,09/03/21 07:00, Patapsco River  - Aquarium East Surface,S,8.33,7.18,1.12,6.3,1.75,79.0178,
9/3/2021,7:15:0,09/03/21 07:15, Patapsco River  - Aquarium East Surface,S,8.33,7.18,1.05,5.77,2.03,79.025,
9/3/2021,7:30:0,09/03/21 07:30, Patapsco River  - Aquarium East Surface,S,8.34,7.17,0.85,5.54,2.33,79.088,
9/3/2021,7:45:0,09/03/21 07:45, Patapsco River  - Aquarium East Surface,S,8.34,7.18,1.05,5.32,2.42,79.0664,
9/3/2021,8:0:0,09/03/21 08:00, Patapsco River  - Aquarium East Surface,S,8.39,7.18,1.3,5.19,2.88,79.2158,
9/3/2021,8:15:0,09/03/21 08:15, Patapsco River  - Aquarium East Surface,S,8.36,7.17,1.23,5.36,3.74,79.1168,
9/3/2021,8:30:0,09/03/21 08:30, Patapsco River  - Aquarium East Surface,S,8.39,7.18,1.61,4.98,3.9,79.331,
9/3/2021,8:45:0,09/03/21 08:45, Patapsco River  - Aquarium East Surface,S,8.47,7.18,1.59,4.93,4.06,79.5488,
9/3/2021,9:0:0,09/03/21 09:00, Patapsco River  - Aquarium East Surface,S,8.53,7.17,1.72,5.24,3.04,79.7378,
9/3/2021,9:15:0,09/03/21 09:15, Patapsco River  - Aquarium East Surface,S,8.56,7.19,1.43,5.64,4.16,79.8098,
9/3/2021,9:30:0,09/03/21 09:30, Patapsco River  - Aquarium East Surface,S,8.53,7.21,1.51,5.32,6.81,79.7846,
9/3/2021,9:45:0,09/03/21 09:45, Patapsco River  - Aquarium East Surface,S,8.55,7.21,1.56,5.67,5.47,79.8728,
9/3/2021,10:0:0,09/03/21 10:00, Patapsco River  - Aquarium East Surface,S,8.62,7.19,1.6,6.05,6.59,80.0276,
9/3/2021,10:15:0,09/03/21 10:15, Patapsco River  - Aquarium East Surface,S,8.57,7.19,1.59,5.04,7.59,79.916,
9/3/2021,10:30:0,09/03/21 10:30, Patapsco River  - Aquarium East Surface,S,8.51,7.19,1.57,5.18,9.74,79.8206,
9/3/2021,10:45:0,09/03/21 10:45, Patapsco River  - Aquarium East Surface,S,8.46,7.22,1.88,5.07,18.8,79.8584,
9/3/2021,11:0:0,09/03/21 11:00, Patapsco River  - Aquarium East Surface,S,8.45,7.23,2.1,5.16,15.31,80.0546,
9/3/2021,11:15:0,09/03/21 11:15, Patapsco River  - Aquarium East Surface,S,8.48,7.2,1.52,4.8,15.98,80.0996,
9/3/2021,11:30:0,09/03/21 11:30, Patapsco River  - Aquarium East Surface,S,8.46,7.21,1.73,4.79,13.25,80.123,
9/3/2021,11:45:0,09/03/21 11:45, Patapsco River  - Aquarium East Surface,S,8.43,7.22,2.01,4.49,7.41,80.2346,
9/3/2021,12:0:0,09/03/21 12:00, Patapsco River  - Aquarium East Surface,S,8.44,7.19,1.44,4.26,4.44,80.1932,
9/3/2021,12:15:0,09/03/21 12:15, Patapsco River  - Aquarium East Surface,S,8.44,7.25,2.43,4.48,12.59,80.4542,
9/3/2021,12:30:0,09/03/21 12:30, Patapsco River  - Aquarium East Surface,S,8.49,7.3,2.42,4.43,9.8,80.7296,
9/3/2021,12:45:0,09/03/21 12:45, Patapsco River  - Aquarium East Surface,S,8.44,7.32,3.03,4.06,12.78,80.8052,
9/3/2021,13:0:0,09/03/21 13:00, Patapsco River  - Aquarium East Surface,S,8.4,7.39,3.42,3.57,15.24,81.0194,
9/3/2021,13:15:0,09/03/21 13:15, Patapsco River  - Aquarium East Surface,S,8.41,7.37,3.58,3.43,13.45,80.9906,
9/3/2021,13:30:0,09/03/21 13:30, Patapsco River  - Aquarium East Surface,S,8.36,7.42,3.82,3.44,19.89,81.0914,
9/3/2021,13:45:0,09/03/21 13:45, Patapsco River  - Aquarium East Surface,S,8.34,7.53,4.49,3.66,28.1,81.1616,
9/3/2021,14:0:0,09/03/21 14:00, Patapsco River  - Aquarium East Surface,S,8.34,7.5,4.22,3.63,22.26,81.2336,
9/3/2021,14:15:0,09/03/21 14:15, Patapsco River  - Aquarium East Surface,S,8.32,7.62,5.01,3.78,42.77,81.3074,
9/3/2021,14:30:0,09/03/21 14:30, Patapsco River  - Aquarium East Surface,S,8.32,7.64,4.95,4.02,71.04,81.311,
9/3/2021,14:45:0,09/03/21 14:45, Patapsco River  - Aquarium East Surface,S,8.3,7.71,5.83,4.48,81.04,81.2714,
9/3/2021,15:0:0,09/03/21 15:00, Patapsco River  - Aquarium East Surface,S,8.27,7.86,6.36,4.76,110.37,81.365,
9/3/2021,15:15:0,09/03/21 15:15, Patapsco River  - Aquarium East Surface,S,8.3,7.6,4.74,4.27,63.03,81.1346,
9/3/2021,15:30:0,09/03/21 15:30, Patapsco River  - Aquarium East Surface,S,8.29,7.69,5.15,3.4,55.36,81.1706,
9/3/2021,15:45:0,09/03/21 15:45, Patapsco River  - Aquarium East Surface,S,8.28,7.8,6.12,4.25,72,81.167,
9/3/2021,16:0:0,09/03/21 16:00, Patapsco River  - Aquarium East Surface,S,8.29,7.74,5.65,4.16,91.16,81.1274,
9/3/2021,16:15:0,09/03/21 16:15, Patapsco River  - Aquarium East Surface,S,8.28,7.79,5.9,3.99,75.08,81.1346,
9/3/2021,16:30:0,09/03/21 16:30, Patapsco River  - Aquarium East Surface,S,8.29,7.77,5.86,4.28,84.21,81.0608,
9/3/2021,16:45:0,09/03/21 16:45, Patapsco River  - Aquarium East Surface,S,8.29,7.77,5.86,4.04,74.49,81.0338,
9/3/2021,17:0:0,09/03/21 17:00, Patapsco River  - Aquarium East Surface,S,8.3,7.74,5.68,3.87,66.36,80.933,
9/3/2021,17:15:0,09/03/21 17:15, Patapsco River  - Aquarium East Surface,S,8.3,7.59,4.72,3.38,42.89,80.8232,
9/3/2021,17:30:0,09/03/21 17:30, Patapsco River  - Aquarium East Surface,S,8.32,7.51,4.29,3.14,23.75,80.8232,
9/3/2021,17:45:0,09/03/21 17:45, Patapsco River  - Aquarium East Surface,S,8.33,7.63,4.99,3.16,48.6,80.7638,
9/3/2021,18:0:0,09/03/21 18:00, Patapsco River  - Aquarium East Surface,S,8.34,7.46,3.9,2.89,29.58,80.7242,
9/3/2021,18:15:0,09/03/21 18:15, Patapsco River  - Aquarium East Surface,S,8.36,7.34,2.86,2.44,15.76,80.6864,
9/3/2021,18:30:0,09/03/21 18:30, Patapsco River  - Aquarium East Surface,S,8.39,7.33,2.97,2.49,18.73,80.6684,
9/3/2021,18:45:0,09/03/21 18:45, Patapsco River  - Aquarium East Surface,S,8.41,7.31,2.72,2.4,29.11,80.6378,
9/3/2021,19:0:0,09/03/21 19:00, Patapsco River  - Aquarium East Surface,S,8.41,7.33,2.92,2.6,21.2,80.6126,
9/3/2021,19:15:0,09/03/21 19:15, Patapsco River  - Aquarium East Surface,S,8.42,7.31,2.84,2.41,19.46,80.6,
9/3/2021,19:30:0,09/03/21 19:30, Patapsco River  - Aquarium East Surface,S,8.42,7.29,2.5,2.52,16.55,80.5658,
9/3/2021,19:45:0,09/03/21 19:45, Patapsco River  - Aquarium East Surface,S,8.43,7.29,2.69,2.32,16.09,80.5406,
9/3/2021,20:0:0,09/03/21 20:00, Patapsco River  - Aquarium East Surface,S,8.43,7.25,2.06,2.32,12.02,80.4722,
9/3/2021,20:15:0,09/03/21 20:15, Patapsco River  - Aquarium East Surface,S,8.47,7.27,2.37,2.42,10.15,80.4776,
9/3/2021,20:30:0,09/03/21 20:30, Patapsco River  - Aquarium East Surface,S,8.5,7.26,2.18,2.58,11.53,80.4848,
9/3/2021,20:45:0,09/03/21 20:45, Patapsco River  - Aquarium East Surface,S,8.5,7.28,2.35,2.54,12.16,80.447,
9/3/2021,21:0:0,09/03/21 21:00, Patapsco River  - Aquarium East Surface,S,8.58,7.25,2.14,2.91,11.08,80.528,
9/3/2021,21:15:0,09/03/21 21:15, Patapsco River  - Aquarium East Surface,S,8.55,7.24,1.94,2.55,10.83,80.4416,
9/3/2021,21:30:0,09/03/21 21:30, Patapsco River  - Aquarium East Surface,S,8.54,7.25,1.93,2.54,10.85,80.3984,
9/3/2021,21:45:0,09/03/21 21:45, Patapsco River  - Aquarium East Surface,S,8.59,7.24,1.95,2.76,10.73,80.4362,
9/3/2021,22:0:0,09/03/21 22:00, Patapsco River  - Aquarium East Surface,S,8.61,7.22,1.94,2.8,9.99,80.4344,
9/3/2021,22:15:0,09/03/21 22:15, Patapsco River  - Aquarium East Surface,S,8.62,7.23,1.9,2.56,9.81,80.4272,
9/3/2021,22:30:0,09/03/21 22:30, Patapsco River  - Aquarium East Surface,S,8.65,7.22,1.76,2.96,8.32,80.465,
9/3/2021,22:45:0,09/03/21 22:45, Patapsco River  - Aquarium East Surface,S,8.63,7.21,1.59,2.78,8.26,80.3912,
9/3/2021,23:0:0,09/03/21 23:00, Patapsco River  - Aquarium East Surface,S,8.63,7.21,1.92,2.65,7.72,80.348,
9/3/2021,23:15:0,09/03/21 23:15, Patapsco River  - Aquarium East Surface,S,8.63,7.2,1.65,2.62,7.38,80.258,
9/3/2021,23:30:0,09/03/21 23:30, Patapsco River  - Aquarium East Surface,S,8.58,7.22,1.57,2.57,8.05,80.0618,
9/3/2021,23:45:0,09/03/21 23:45, Patapsco River  - Aquarium East Surface,S,8.58,7.22,1.61,2.42,7.79,80.0546,
9/4/2021,0:0:0,09/04/21 00:00, Patapsco River  - Aquarium East Surface,S,8.58,7.2,1.5,2.69,8.07,80.0762,
9/4/2021,0:15:0,09/04/21 00:15, Patapsco River  - Aquarium East Surface,S,8.56,7.18,1.42,2.48,7.8,80.0366,
9/4/2021,0:30:0,09/04/21 00:30, Patapsco River  - Aquarium East Surface,S,8.56,7.19,1.46,2.48,7.87,79.9682,
9/4/2021,0:45:0,09/04/21 00:45, Patapsco River  - Aquarium East Surface,S,8.52,7.2,1.73,2.44,8.77,79.8422,
9/4/2021,1:0:0,09/04/21 01:00, Patapsco River  - Aquarium East Surface,S,8.46,7.22,1.97,2.25,7.34,79.5578,
9/4/2021,1:15:0,09/04/21 01:15, Patapsco River  - Aquarium East Surface,S,8.44,7.21,1.82,2.3,7.28,79.5614,
9/4/2021,1:30:0,09/04/21 01:30, Patapsco River  - Aquarium East Surface,S,8.36,7.23,1.93,2.43,6.1,79.223,
9/4/2021,1:45:0,09/04/21 01:45, Patapsco River  - Aquarium East Surface,S,8.34,7.21,1.92,2.4,5.8,79.3184,
9/4/2021,2:0:0,09/04/21 02:00, Patapsco River  - Aquarium East Surface,S,8.31,7.22,2.16,2.48,5.89,79.2212,
9/4/2021,2:15:0,09/04/21 02:15, Patapsco River  - Aquarium East Surface,S,8.34,7.19,2.01,2.5,5.61,79.4606,
9/4/2021,2:30:0,09/04/21 02:30, Patapsco River  - Aquarium East Surface,S,8.22,7.21,2.17,2.3,4.41,78.899,
9/4/2021,2:45:0,09/04/21 02:45, Patapsco River  - Aquarium East Surface,S,8.15,7.22,2.15,2.2,4.78,78.6182,
9/4/2021,3:0:0,09/04/21 03:00, Patapsco River  - Aquarium East Surface,S,8.1,7.21,2.16,2.14,3.83,78.5732,
9/4/2021,3:15:0,09/04/21 03:15, Patapsco River  - Aquarium East Surface,S,8.13,7.22,2.27,2.1,4.68,78.6002,
9/4/2021,3:30:0,09/04/21 03:30, Patapsco River  - Aquarium East Surface,S,8.08,7.2,2.07,1.99,4.54,78.5732,
9/4/2021,3:45:0,09/04/21 03:45, Patapsco River  - Aquarium East Surface,S,8.14,7.21,1.72,2.27,4.74,78.8504,
9/4/2021,4:0:0,09/04/21 04:00, Patapsco River  - Aquarium East Surface,S,8.04,7.22,2.4,2.13,3.7,78.3986,
9/4/2021,4:15:0,09/04/21 04:15, Patapsco River  - Aquarium East Surface,S,8.05,7.21,1.91,1.92,3.6,78.5696,
9/4/2021,4:30:0,09/04/21 04:30, Patapsco River  - Aquarium East Surface,S,8.06,7.22,2.32,1.82,3.49,78.5228,
9/4/2021,4:45:0,09/04/21 04:45, Patapsco River  - Aquarium East Surface,S,7.99,7.23,2.44,1.89,3.41,78.2564,
9/4/2021,5:0:0,09/04/21 05:00, Patapsco River  - Aquarium East Surface,S,7.98,7.23,2.34,1.97,3.41,78.2114,
9/4/2021,5:15:0,09/04/21 05:15, Patapsco River  - Aquarium East Surface,S,8.09,7.22,2.24,1.89,3.59,78.6506,
9/4/2021,5:30:0,09/04/21 05:30, Patapsco River  - Aquarium East Surface,S,8.14,7.2,1.77,1.78,3.53,78.7856,
9/4/2021,5:45:0,09/04/21 05:45, Patapsco River  - Aquarium East Surface,S,8.21,7.19,1.88,1.96,3.58,78.9818,
9/4/2021,6:0:0,09/04/21 06:00, Patapsco River  - Aquarium East Surface,S,8.24,7.18,2.06,1.95,3.57,78.9602,
9/4/2021,6:15:0,09/04/21 06:15, Patapsco River  - Aquarium East Surface,S,8.07,7.22,2.04,1.78,3.57,78.287,
9/4/2021,6:30:0,09/04/21 06:30, Patapsco River  - Aquarium East Surface,S,8.04,7.21,2.15,1.8,3.87,78.1772,
9/4/2021,6:45:0,09/04/21 06:45, Patapsco River  - Aquarium East Surface,S,8.1,7.19,1.98,1.97,3.55,78.5066,
9/4/2021,7:0:0,09/04/21 07:00, Patapsco River  - Aquarium East Surface,S,8.19,7.17,1.9,1.78,4.27,78.8072,
9/4/2021,7:15:0,09/04/21 07:15, Patapsco River  - Aquarium East Surface,S,8.23,7.18,1.75,1.62,5.11,78.8684,
9/4/2021,7:30:0,09/04/21 07:30, Patapsco River  - Aquarium East Surface,S,8.22,7.17,1.74,1.75,3.65,78.8252,
9/4/2021,7:45:0,09/04/21 07:45, Patapsco River  - Aquarium East Surface,S,8.22,7.17,1.68,1.93,4.45,78.809,
9/4/2021,8:0:0,09/04/21 08:00, Patapsco River  - Aquarium East Surface,S,8.23,7.18,1.83,1.89,4.04,78.8306,
9/4/2021,8:15:0,09/04/21 08:15, Patapsco River  - Aquarium East Surface,S,8.15,7.2,2.11,1.64,7.1,78.476,
9/4/2021,8:30:0,09/04/21 08:30, Patapsco River  - Aquarium East Surface,S,8.12,7.18,1.75,1.64,4.9,78.512,
9/4/2021,8:45:0,09/04/21 08:45, Patapsco River  - Aquarium East Surface,S,8.07,7.2,2.08,1.63,6.48,78.476,
9/4/2021,9:0:0,09/04/21 09:00, Patapsco River  - Aquarium East Surface,S,8.05,7.2,2.03,1.87,5.71,78.4526,
9/4/2021,9:15:0,09/04/21 09:15, Patapsco River  - Aquarium East Surface,S,8.1,7.19,2.34,1.79,3.9,78.6668,
9/4/2021,9:30:0,09/04/21 09:30, Patapsco River  - Aquarium East Surface,S,8.05,7.21,2.23,1.83,6.44,78.5336,
9/4/2021,9:45:0,09/04/21 09:45, Patapsco River  - Aquarium East Surface,S,8.04,7.21,1.92,1.9,3.63,78.5264,
9/4/2021,10:0:0,09/04/21 10:00, Patapsco River  - Aquarium East Surface,S,8.02,7.23,2.06,1.76,7.69,78.5498,
9/4/2021,10:15:0,09/04/21 10:15, Patapsco River  - Aquarium East Surface,S,8.03,7.2,1.82,1.66,3.61,78.6146,
9/4/2021,10:30:0,09/04/21 10:30, Patapsco River  - Aquarium East Surface,S,8,7.22,2.09,1.9,4.68,78.6794,
9/4/2021,10:45:0,09/04/21 10:45, Patapsco River  - Aquarium East Surface,S,8,7.23,2.23,1.75,4.45,78.7568,
9/4/2021,11:0:0,09/04/21 11:00, Patapsco River  - Aquarium East Surface,S,7.96,7.2,1.86,1.39,3.71,78.7496,
9/4/2021,11:15:0,09/04/21 11:15, Patapsco River  - Aquarium East Surface,S,7.9,7.21,2.07,1.47,3,78.791,
9/4/2021,11:30:0,09/04/21 11:30, Patapsco River  - Aquarium East Surface,S,7.8,7.23,2.44,1.28,3.48,78.9152,
9/4/2021,11:45:0,09/04/21 11:45, Patapsco River  - Aquarium East Surface,S,7.82,7.22,2.3,1.25,3.91,78.971,
9/4/2021,12:0:0,09/04/21 12:00, Patapsco River  - Aquarium East Surface,S,7.73,7.27,2.92,1.3,4.93,79.1762,
9/4/2021,12:15:0,09/04/21 12:15, Patapsco River  - Aquarium East Surface,S,7.74,7.28,3.2,1.22,5.24,79.3112,
9/4/2021,12:30:0,09/04/21 12:30, Patapsco River  - Aquarium East Surface,S,7.65,7.39,4.06,1.51,6.37,79.6604,
9/4/2021,12:45:0,09/04/21 12:45, Patapsco River  - Aquarium East Surface,S,7.6,7.41,4.36,1.39,6.7,79.6442,
9/4/2021,13:0:0,09/04/21 13:00, Patapsco River  - Aquarium East Surface,S,7.57,7.44,4.56,1.46,8.27,79.6892,
9/4/2021,13:15:0,09/04/21 13:15, Patapsco River  - Aquarium East Surface,S,7.55,7.48,4.73,1.46,11.06,79.7432,
9/4/2021,13:30:0,09/04/21 13:30, Patapsco River  - Aquarium East Surface,S,7.61,7.41,4.2,1.54,11.72,79.6658,
9/4/2021,13:45:0,09/04/21 13:45, Patapsco River  - Aquarium East Surface,S,7.52,7.58,5.42,1.74,22.16,79.8494,
9/4/2021,14:0:0,09/04/21 14:00, Patapsco River  - Aquarium East Surface,S,7.5,7.57,5.37,1.44,19.87,79.943,
9/4/2021,14:15:0,09/04/21 14:15, Patapsco River  - Aquarium East Surface,S,7.51,7.58,5.28,1.98,16.04,79.8944,
9/4/2021,14:30:0,09/04/21 14:30, Patapsco River  - Aquarium East Surface,S,7.5,7.58,5.38,1.54,17.64,79.8872,
9/4/2021,14:45:0,09/04/21 14:45, Patapsco River  - Aquarium East Surface,S,7.49,7.61,5.56,1.65,24.95,79.9178,
9/4/2021,15:0:0,09/04/21 15:00, Patapsco River  - Aquarium East Surface,S,7.53,7.52,5.01,1.34,17.35,79.8872,
9/4/2021,15:15:0,09/04/21 15:15, Patapsco River  - Aquarium East Surface,S,7.52,7.55,5.37,1.52,26,79.9304,
9/4/2021,15:30:0,09/04/21 15:30, Patapsco River  - Aquarium East Surface,S,7.52,7.56,5.47,1.8,33.21,79.9016,
9/4/2021,15:45:0,09/04/21 15:45, Patapsco River  - Aquarium East Surface,S,7.52,7.54,5.43,1.69,43.12,79.8494,
9/4/2021,16:0:0,09/04/21 16:00, Patapsco River  - Aquarium East Surface,S,7.46,7.59,5.77,1.95,44.17,79.8548,
9/4/2021,16:15:0,09/04/21 16:15, Patapsco River  - Aquarium East Surface,S,7.5,7.55,5.48,1.55,35.88,79.8152,
9/4/2021,16:30:0,09/04/21 16:30, Patapsco River  - Aquarium East Surface,S,7.5,7.59,5.81,1.78,45.36,79.8224,
9/4/2021,16:45:0,09/04/21 16:45, Patapsco River  - Aquarium East Surface,S,7.47,7.58,5.84,1.7,39.12,79.889,
9/4/2021,17:0:0,09/04/21 17:00, Patapsco River  - Aquarium East Surface,S,7.47,7.6,5.78,1.63,35.26,79.8926,
9/4/2021,17:15:0,09/04/21 17:15, Patapsco River  - Aquarium East Surface,S,7.49,7.49,4.99,1.27,24.28,79.8494,
9/4/2021,17:30:0,09/04/21 17:30, Patapsco River  - Aquarium East Surface,S,7.51,7.48,4.85,1.31,20.2,79.862,
9/4/2021,17:45:0,09/04/21 17:45, Patapsco River  - Aquarium East Surface,S,7.58,7.46,4.81,1.29,17.7,79.817,
9/4/2021,18:0:0,09/04/21 18:00, Patapsco River  - Aquarium East Surface,S,7.56,7.47,5.17,1.36,23.29,79.7684,
9/4/2021,18:15:0,09/04/21 18:15, Patapsco River  - Aquarium East Surface,S,7.55,7.52,5.25,1.45,26.58,79.7504,
9/4/2021,18:30:0,09/04/21 18:30, Patapsco River  - Aquarium East Surface,S,7.57,7.45,4.88,1.14,24.59,79.7054,
9/4/2021,18:45:0,09/04/21 18:45, Patapsco River  - Aquarium East Surface,S,7.55,7.42,4.67,1.15,23.78,79.664,
9/4/2021,19:0:0,09/04/21 19:00, Patapsco River  - Aquarium East Surface,S,7.54,7.45,4.95,0.98,19.83,79.5974,
9/4/2021,19:15:0,09/04/21 19:15, Patapsco River  - Aquarium East Surface,S,7.52,7.44,4.74,0.93,15.5,79.538,
9/4/2021,19:30:0,09/04/21 19:30, Patapsco River  - Aquarium East Surface,S,7.52,7.48,4.91,1.35,20.48,79.5794,
9/4/2021,19:45:0,09/04/21 19:45, Patapsco River  - Aquarium East Surface,S,7.51,7.45,4.79,1.18,17.08,79.538,
9/4/2021,20:0:0,09/04/21 20:00, Patapsco River  - Aquarium East Surface,S,7.52,7.44,4.66,0.99,17.49,79.4642,
9/4/2021,20:15:0,09/04/21 20:15, Patapsco River  - Aquarium East Surface,S,7.5,7.46,4.62,1.39,19.87,79.5056,
9/4/2021,20:30:0,09/04/21 20:30, Patapsco River  - Aquarium East Surface,S,7.48,7.43,4.58,1.02,16.66,79.358,
9/4/2021,20:45:0,09/04/21 20:45, Patapsco River  - Aquarium East Surface,S,7.49,7.4,4.2,1.07,14.99,79.385,
9/4/2021,21:0:0,09/04/21 21:00, Patapsco River  - Aquarium East Surface,S,7.48,7.39,4.39,0.92,13.35,79.3004,
9/4/2021,21:15:0,09/04/21 21:15, Patapsco River  - Aquarium East Surface,S,7.45,7.41,4.47,0.93,12.69,79.1438,
9/4/2021,21:30:0,09/04/21 21:30, Patapsco River  - Aquarium East Surface,S,7.4,7.37,4.23,0.8,11.02,79.025,
9/4/2021,21:45:0,09/04/21 21:45, Patapsco River  - Aquarium East Surface,S,7.46,7.37,4.11,0.94,17.68,79.2878,
9/4/2021,22:0:0,09/04/21 22:00, Patapsco River  - Aquarium East Surface,S,7.46,7.4,4.23,0.97,13.57,79.286,
9/4/2021,22:15:0,09/04/21 22:15, Patapsco River  - Aquarium East Surface,S,7.54,7.32,3.78,0.89,10.69,79.3148,
9/4/2021,22:30:0,09/04/21 22:30, Patapsco River  - Aquarium East Surface,S,7.51,7.35,4.03,0.94,11.76,79.1276,
9/4/2021,22:45:0,09/04/21 22:45, Patapsco River  - Aquarium East Surface,S,7.48,7.36,4.13,0.86,10.94,78.8666,
9/4/2021,23:0:0,09/04/21 23:00, Patapsco River  - Aquarium East Surface,S,7.47,7.34,4.03,0.89,10.64,78.935,
9/4/2021,23:15:0,09/04/21 23:15, Patapsco River  - Aquarium East Surface,S,7.5,7.34,4.04,1.25,11.31,78.944,
9/4/2021,23:30:0,09/04/21 23:30, Patapsco River  - Aquarium East Surface,S,7.52,7.29,3.52,0.69,11.07,79.07,
9/4/2021,23:45:0,09/04/21 23:45, Patapsco River  - Aquarium East Surface,S,7.56,7.29,3.5,0.94,11.14,79.196,
9/5/2021,0:0:0,09/05/21 00:00, Patapsco River  - Aquarium East Surface,S,7.57,7.29,3.51,0.87,12.55,79.2446,
9/5/2021,0:15:0,09/05/21 00:15, Patapsco River  - Aquarium East Surface,S,7.59,7.25,3.15,0.93,11.28,79.2248,
9/5/2021,0:30:0,09/05/21 00:30, Patapsco River  - Aquarium East Surface,S,7.6,7.24,2.92,0.86,12.23,79.2338,
9/5/2021,0:45:0,09/05/21 00:45, Patapsco River  - Aquarium East Surface,S,7.61,7.27,3.2,0.9,11.64,79.1582,
9/5/2021,1:0:0,09/05/21 01:00, Patapsco River  - Aquarium East Surface,S,7.61,7.26,3.17,1,12.04,79.2302,
9/5/2021,1:15:0,09/05/21 01:15, Patapsco River  - Aquarium East Surface,S,7.64,7.24,3.14,1.46,12.3,79.2734,
9/5/2021,1:30:0,09/05/21 01:30, Patapsco River  - Aquarium East Surface,S,7.61,7.22,2.84,0.8,12.02,79.2068,
9/5/2021,1:45:0,09/05/21 01:45, Patapsco River  - Aquarium East Surface,S,7.64,7.24,2.99,0.94,16.94,79.2464,
9/5/2021,2:0:0,09/05/21 02:00, Patapsco River  - Aquarium East Surface,S,7.66,7.22,2.82,0.88,13.88,79.2752,
9/5/2021,2:15:0,09/05/21 02:15, Patapsco River  - Aquarium East Surface,S,7.67,7.23,2.86,0.86,10.63,79.2428,
9/5/2021,2:30:0,09/05/21 02:30, Patapsco River  - Aquarium East Surface,S,7.69,7.19,2.86,0.79,12.69,79.268,
9/5/2021,2:45:0,09/05/21 02:45, Patapsco River  - Aquarium East Surface,S,7.66,7.21,2.73,0.74,13.02,79.1618,
9/5/2021,3:0:0,09/05/21 03:00, Patapsco River  - Aquarium East Surface,S,7.67,7.2,2.86,0.64,12.98,79.1834,
9/5/2021,3:15:0,09/05/21 03:15, Patapsco River  - Aquarium East Surface,S,7.67,7.22,2.73,0.76,14.09,79.1546,
9/5/2021,3:30:0,09/05/21 03:30, Patapsco River  - Aquarium East Surface,S,7.67,7.19,2.72,0.85,11.7,79.1276,
9/5/2021,3:45:0,09/05/21 03:45, Patapsco River  - Aquarium East Surface,S,7.67,7.21,2.95,0.89,10.71,79.1042,
9/5/2021,4:0:0,09/05/21 04:00, Patapsco River  - Aquarium East Surface,S,7.61,7.2,2.48,0.7,9.71,78.9062,
9/5/2021,4:15:0,09/05/21 04:15, Patapsco River  - Aquarium East Surface,S,7.6,7.2,2.48,0.68,9.45,78.8828,
9/5/2021,4:30:0,09/05/21 04:30, Patapsco River  - Aquarium East Surface,S,7.55,7.23,3.01,0.73,10.64,78.7244,
9/5/2021,4:45:0,09/05/21 04:45, Patapsco River  - Aquarium East Surface,S,7.53,7.23,2.9,0.8,13,78.602,
